Company,TypeName,Ram,OpSys,Weight,Price_euros,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand
Dell,Gaming,8,Windows 10,0.9400072584914712,819.0,0,0,4.950262293702735,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,4,Windows 10,0.7884573603642703,399.0,0,0,4.950262293702735,AMD Processor,0,256,AMD
Lenovo,Notebook,8,Windows 10,0.7884573603642703,429.0,0,0,4.609706579589369,AMD Processor,1000,0,AMD
Lenovo,Notebook,4,Windows 10,0.7419373447293773,621.45,0,0,4.950262293702735,Intel Core i5,2000,0,Intel
Lenovo,Notebook,4,No OS,0.6418538861723947,450.0,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Dell,Notebook,8,Windows 10,0.7793248768009977,795.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Acer,2 in 1 Convertible,8,Windows 10,0.47000362924573563,999.0,1,1,5.109769172730519,Intel Core i5,0,256,Intel
Lenovo,Workstation,16,Windows 7,0.7793248768009977,1855.0,0,0,4.950262293702735,Intel Core i7,0,512,Nvidia
Lenovo,Notebook,8,Windows 10,0.5877866649021191,1191.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
HP,Notebook,6,Windows 10,0.9969486348916096,655.01,0,1,4.846826706454493,AMD Processor,2000,0,AMD
Lenovo,Gaming,8,Windows 10,0.9162907318741551,1249.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Linux,0.494696241836107,1089.0,0,0,5.058475878342969,Intel Core i5,0,256,Nvidia
Dell,Notebook,8,Linux,0.6830968447064438,726.0,0,0,4.950262293702735,Intel Core i5,1000,0,Intel
Asus,Notebook,4,Windows 10,0.4054651081081644,298.0,0,0,5.058475878342969,Other Intel Processor,0,0,Intel
Dell,Notebook,16,Windows 10,0.6575200029167941,1426.66,0,0,4.950262293702735,Intel Core i5,0,512,Intel
Lenovo,Notebook,8,Windows 10,0.6259384308664954,857.07,0,1,5.058475878342969,Intel Core i5,0,256,Nvidia
Dell,Notebook,8,Windows 10,0.6418538861723947,1179.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows 10,0.7839015438284094,298.0,0,0,4.609706579589369,AMD Processor,500,0,AMD
Mediacom,Notebook,4,Windows 10,0.3364722366212129,265.0,0,1,5.085899778592802,Other Intel Processor,32,0,Intel
HP,Notebook,8,Windows 10,0.9669838461896731,1200.0,0,0,4.846826706454493,Intel Core i7,0,256,Nvidia
Lenovo,Ultrabook,8,Windows 10,0.1570037488096647,1686.64,0,1,5.346157950794749,Intel Core i7,0,512,Intel
HP,2 in 1 Convertible,8,Windows 10,0.4574248470388755,836.6,1,1,4.769213458617152,Intel Core i5,0,256,Intel
Lenovo,Ultrabook,8,Windows 10,0.27763173659827955,1499.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Gaming,32,Windows 10,1.472472057360943,3659.4,0,0,5.539973887014439,Intel Core i7,1000,1000,Nvidia
MSI,Gaming,8,Windows 10,0.9932517730102834,1348.48,0,0,4.846826706454493,Intel Core i7,1000,128,Nvidia
Lenovo,Notebook,4,No OS,0.6418538861723947,489.9,0,0,4.609706579589369,Intel Core i5,1000,0,Intel
Dell,Notebook,8,Windows 10,0.7884573603642703,719.0,0,0,4.950262293702735,Intel Core i5,1000,128,AMD
Dell,2 in 1 Convertible,4,Windows 10,0.5364933705145685,649.0,1,0,5.109769172730519,Intel Core i3,1000,0,Intel
Dell,Notebook,8,Linux,0.8415671856782185,589.52,0,0,4.609706579589369,Intel Core i5,1000,0,AMD
HP,Notebook,4,Windows 10,0.7419373447293773,489.0,0,0,4.950262293702735,AMD Processor,1000,0,AMD
Acer,Gaming,16,Windows 10,1.4350845252893227,1935.0,0,1,4.846826706454493,Intel Core i7,1000,128,Nvidia
Dell,Notebook,12,Windows 10,0.8109302162163288,649.0,0,0,4.609706579589369,Intel Core i5,1000,0,Intel
HP,Notebook,6,Windows 10,0.7419373447293773,650.0,0,0,4.950262293702735,AMD Processor,1000,128,AMD
Acer,Notebook,4,Windows 10,0.8754687373538999,559.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Lenovo,Notebook,8,Windows 10,0.36464311358790924,960.0,0,1,5.109769172730519,Intel Core i5,0,256,Intel
Lenovo,Notebook,4,Windows 10,0.6151856390902335,779.0,0,0,4.950262293702735,Intel Core i7,1000,0,Intel
HP,Workstation,16,Windows 10,0.9555114450274363,2419.0,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Dell,2 in 1 Convertible,8,Windows 10,0.4382549309311553,659.0,1,0,5.109769172730519,Intel Core i5,1000,0,Intel
MSI,Gaming,16,Windows 10,0.5877866649021191,2094.48,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
Acer,Notebook,4,Windows 10,0.8754687373538999,410.8,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Dell,Notebook,8,Windows 10,0.6931471805599453,1207.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Windows 10,0.6931471805599453,665.0,0,0,4.609706579589369,Intel Core i3,0,256,Intel
Toshiba,Notebook,8,Windows 10,0.22314355131420976,1535.0,1,1,5.058475878342969,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.5306282510621704,999.0,1,0,5.058475878342969,Intel Core i5,0,256,Intel
Lenovo,Workstation,16,Windows 10,0.9162907318741551,3299.0,0,1,5.643409474262681,Intel Core i7,0,1000,Nvidia
Acer,Notebook,2,Chrome OS,0.5187937934151675,330.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
Samsung,Ultrabook,16,Windows 10,-0.21072103131565253,1649.0,0,0,5.109769172730519,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows 10,0.62057648772511,539.0,0,0,4.950262293702735,Intel Core i3,0,256,Intel
Dell,Notebook,8,Windows 10,0.47000362924573563,1126.71,0,0,4.717920164229602,Intel Core i5,0,256,Intel
HP,Workstation,16,Windows 7,1.0986122886681098,4389.0,0,1,4.846826706454493,Other Intel Processor,0,256,Nvidia
Lenovo,Netbook,4,Windows 10,0.3364722366212129,475.0,1,0,4.905972395732541,Other Intel Processor,0,128,Intel
HP,Notebook,8,Windows 10,0.6097655716208943,1900.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Asus,Notebook,4,No OS,0.8960880245566357,579.0,0,0,4.609706579589369,Intel Core i5,1000,0,Nvidia
Lenovo,Ultrabook,4,Windows 10,0.5306282510621704,1096.0,0,0,5.058475878342969,Intel Core i5,0,180,Intel
Asus,Notebook,4,Windows 10,0.8628899551470398,849.9,0,0,4.609706579589369,Intel Core i7,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.26236426446749106,1199.0,1,1,5.620594796496509,Intel Core i5,0,256,Intel
HP,Notebook,8,Windows 10,0.7884573603642703,1099.0,0,1,4.950262293702735,Intel Core i5,1000,128,Nvidia
HP,Workstation,8,Windows 7,0.9516578757114463,1561.0,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Dell,Gaming,16,Windows 10,1.4861396960896067,2868.99,0,1,5.643409474262681,Intel Core i7,1000,256,Nvidia
Acer,Notebook,4,Windows 10,0.7419373447293773,599.0,0,0,4.609706579589369,Intel Core i5,0,256,Intel
Lenovo,Gaming,8,Windows 10,0.9162907318741551,1048.0,0,1,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Ultrabook,16,Windows 10,0.16551443847757333,1859.0,0,0,5.171804563649971,Intel Core i7,0,256,Intel
Asus,Ultrabook,8,Windows 10,0.1823215567939546,1129.0,0,1,5.620594796496509,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.5007752879124892,849.0,0,0,4.769213458617152,Intel Core i3,500,0,Intel
Acer,Notebook,4,Windows 10,0.47000362924573563,655.0,0,0,4.769213458617152,Intel Core i5,0,128,Intel
Asus,Notebook,4,Windows 10,1.0296194171811581,470.34,0,0,4.506270992341127,Other Intel Processor,1000,0,Nvidia
Dell,Gaming,16,Windows 10,1.000631880307906,1099.0,1,1,5.643409474262681,Intel Core i7,1000,128,Nvidia
Samsung,Ultrabook,8,Windows 10,0.2700271372130602,1599.0,1,0,5.109769172730519,Intel Core i7,0,256,Intel
Acer,Notebook,4,Linux,0.7419373447293773,298.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Dell,Notebook,16,Windows 10,0.8329091229351039,1181.27,0,0,4.950262293702735,Intel Core i7,0,256,AMD
Samsung,2 in 1 Convertible,16,Windows 10,0.5364933705145685,1799.0,1,0,4.989483006856017,Intel Core i7,0,256,AMD
Toshiba,Notebook,4,Windows 10,0.5596157879354227,1020.0,0,1,4.717920164229602,Intel Core i5,0,128,Intel
Dell,Gaming,8,Windows 10,0.9631743177730056,1099.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Ultrabook,4,Windows 10,0.23111172096338664,1244.0,0,0,4.831248849536605,Intel Core i5,0,256,Intel
Asus,2 in 1 Convertible,12,Windows 10,0.8329091229351039,839.0,1,0,4.950262293702735,Intel Core i7,2000,0,Nvidia
Lenovo,Notebook,16,Windows 7,0.9162907318741551,2370.0,0,0,5.643409474262681,Intel Core i7,0,512,Nvidia
Acer,Notebook,4,Windows 10,0.5877866649021191,636.0,0,1,5.058475878342969,Intel Core i3,0,128,Intel
Razer,Gaming,16,Windows 10,0.6678293725756554,2899.0,0,0,5.058475878342969,Intel Core i7,0,512,Nvidia
Asus,Notebook,8,Windows 10,0.6931471805599453,581.9,0,0,4.950262293702735,Other Intel Processor,0,128,Intel
Dell,Gaming,32,Windows 10,1.4861396960896067,3588.8,0,1,4.846826706454493,Intel Core i7,1000,1000,Nvidia
Asus,Gaming,16,Windows 10,1.4586150226995167,2350.0,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Toshiba,Ultrabook,16,Windows 10,0.3852624007906449,1764.0,0,1,5.058475878342969,Intel Core i7,0,512,Nvidia
Lenovo,Notebook,8,No OS,0.7884573603642703,329.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Lenovo,Ultrabook,16,Windows 10,0.5306282510621704,2299.0,0,0,5.058475878342969,Intel Core i7,0,512,Intel
MSI,Gaming,16,Windows 10,0.47000362924573563,1891.0,0,1,5.058475878342969,Intel Core i7,1000,256,Nvidia
MSI,Gaming,8,Windows 10,0.7884573603642703,1089.0,0,0,4.950262293702735,Intel Core i5,1000,128,Nvidia
Lenovo,Gaming,4,Windows 10,0.8754687373538999,999.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
Acer,Gaming,16,Windows 10,1.4350845252893227,2299.0,0,1,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,Gaming,8,Windows 10,0.9631743177730056,985.0,0,0,4.950262293702735,Intel Core i5,0,256,Nvidia
Asus,Gaming,8,Windows 10,0.8064758658669485,1339.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Lenovo,2 in 1 Convertible,8,Windows 10,0.3148107398400336,1970.0,1,1,5.109769172730519,Intel Core i7,0,512,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.7323678937132266,959.0,1,0,4.950262293702735,Intel Core i5,0,256,AMD
Apple,Ultrabook,8,Mac OS X,-0.08338160893905101,1165.0,0,1,5.422372015214016,Other Intel Processor,0,0,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.35065687161316933,2330.0,1,1,5.346157950794749,Intel Core i5,0,256,Intel
Asus,Notebook,4,Windows 10,0.4885800148186709,299.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
Dell,Notebook,8,Windows 10,0.6678293725756554,810.0,0,0,4.609706579589369,Intel Core i5,0,128,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.3220834991691132,1349.0,1,1,5.065644367821581,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows 10,0.6931471805599453,739.0,0,0,4.950262293702735,Intel Core i3,0,256,AMD
HP,Workstation,8,Windows 10,1.144222799920162,2064.9,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Asus,Notebook,8,Windows 10,0.8628899551470398,1099.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Dell,Ultrabook,8,Windows 10,0.25464221837358075,1499.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Notebook,8,Windows 10,0.7227059828014898,1749.0,1,0,5.643409474262681,Intel Core i5,0,256,Nvidia
Dell,Netbook,4,Windows 10,0.4885800148186709,744.0,0,0,4.905972395732541,Other Intel Processor,0,128,Intel
HP,Netbook,8,Windows 10,0.23111172096338664,1389.0,0,0,4.831248849536605,Intel Core i5,0,256,Intel
Toshiba,Notebook,4,Windows 10,0.7419373447293773,780.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
HP,Notebook,8,Windows 10,0.712949807856125,629.0,0,0,4.609706579589369,AMD Processor,2000,0,AMD
Dell,Gaming,16,Windows 10,0.9631743177730056,1679.0,0,0,5.643409474262681,Intel Core i7,0,512,Nvidia
Lenovo,Notebook,4,Windows 10,0.8754687373538999,609.0,0,0,4.950262293702735,Intel Core i5,1000,0,Nvidia
HP,Gaming,12,Windows 10,1.3190856114264407,1749.0,0,1,4.846826706454493,Intel Core i7,1000,0,AMD
MSI,Gaming,16,Windows 10,1.0647107369924282,2415.0,0,0,4.846826706454493,Intel Core i7,1000,512,Nvidia
Samsung,Ultrabook,8,Windows 10,-0.21072103131565253,1499.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Notebook,8,Windows 10,0.6830968447064438,961.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,8,Windows 10,0.7793248768009977,789.81,0,0,4.950262293702735,Intel Core i5,0,256,AMD
Lenovo,Ultrabook,8,Windows 10,0.27763173659827955,1859.0,0,0,5.058475878342969,Intel Core i7,0,256,Intel
Razer,Ultrabook,16,Windows 10,0.25464221837358075,1799.0,1,1,5.864951744209916,Intel Core i7,0,512,Intel
HP,Netbook,4,Chrome OS,0.20701416938432612,385.0,0,0,4.905972395732541,Other Intel Processor,0,0,Intel
Dell,Gaming,16,Windows 10,1.472472057360943,2505.02,0,1,4.846826706454493,Intel Core i7,1000,128,Nvidia
Dell,Notebook,4,Windows 10,0.5653138090500605,755.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Lenovo,Notebook,4,Windows 10,0.7419373447293773,489.9,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Toshiba,Ultrabook,4,Windows 10,0.22314355131420976,1090.0,0,0,4.717920164229602,Intel Core i5,0,128,Intel
Lenovo,Ultrabook,8,Windows 10,0.12221763272424911,2499.0,0,1,5.058475878342969,Intel Core i7,0,512,Intel
MSI,Gaming,8,Windows 10,0.8754687373538999,1199.0,0,0,4.950262293702735,Intel Core i5,0,256,Nvidia
Lenovo,Ultrabook,8,Windows 10,0.12221763272424911,1875.0,0,1,5.058475878342969,Intel Core i5,0,0,Intel
Toshiba,Notebook,4,Windows 10,0.5596157879354227,499.0,0,0,4.717920164229602,Other Intel Processor,0,128,Intel
Asus,2 in 1 Convertible,8,Windows 10,0.09531017980432493,1358.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.5653138090500605,585.0,0,0,4.717920164229602,Intel Core i3,500,0,Intel
Acer,Netbook,4,Chrome OS,0.30010459245033816,355.0,0,1,4.905972395732541,Other Intel Processor,0,0,Intel
Acer,Notebook,8,Windows 10,0.4054651081081644,619.0,0,1,5.058475878342969,Intel Core i3,0,128,Intel
Razer,Gaming,32,Windows 10,1.2499017362143359,5499.0,1,0,5.539973887014439,Intel Core i7,0,512,Nvidia
Lenovo,Ultrabook,16,Windows 10,0.09531017980432493,2099.0,0,1,5.346157950794749,Intel Core i7,0,512,Intel
Asus,Notebook,4,Linux,0.7419373447293773,519.0,0,0,4.950262293702735,Intel Core i5,1000,0,Nvidia
Lenovo,Notebook,8,Windows 10,0.5306282510621704,1186.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
Lenovo,Notebook,8,Windows 10,0.27763173659827955,1650.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Gaming,16,Windows 10,1.1662709371419244,2774.63,0,0,4.950262293702735,Intel Core i7,1000,256,Nvidia
Asus,Gaming,16,Windows 10,1.0647107369924282,2419.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Toshiba,Notebook,4,Windows 10,0.6931471805599453,669.0,0,0,4.609706579589369,Intel Core i3,500,0,Intel
Lenovo,Notebook,4,Chrome OS,0.4054651081081644,325.0,0,0,4.717920164229602,Other Intel Processor,0,0,Intel
Asus,Notebook,8,Windows 10,0.8329091229351039,590.0,0,0,4.950262293702735,Intel Core i5,128,0,Intel
Asus,Gaming,16,Windows 10,1.0043016091968684,1799.0,0,0,4.846826706454493,Intel Core i7,1000,512,Nvidia
Dell,Gaming,32,Windows 10,1.4861396960896067,3072.89,0,1,4.846826706454493,Intel Core i7,1000,512,Nvidia
HP,Notebook,8,Windows 10,0.9669838461896731,910.0,0,0,4.664505149660539,Intel Core i5,1000,0,Nvidia
Dell,Notebook,8,Windows 10,0.7793248768009977,713.99,0,0,4.609706579589369,Intel Core i5,0,128,Intel
HP,Ultrabook,8,Windows 7,0.43178241642553783,1870.0,0,0,5.058475878342969,Intel Core i7,0,512,Intel
Dell,Notebook,4,Windows 10,0.7793248768009977,739.0,0,0,4.950262293702735,Intel Core i7,0,256,AMD
HP,2 in 1 Convertible,4,Chrome OS,0.3364722366212129,615.0,1,0,4.905972395732541,Other Intel Processor,0,0,Intel
Asus,Ultrabook,8,Windows 10,0.371563556432483,1026.0,0,1,5.109769172730519,Intel Core i5,0,512,Nvidia
HP,2 in 1 Convertible,8,Windows 10,0.2468600779315258,2277.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows 10,0.43178241642553783,1468.0,0,0,5.058475878342969,Intel Core i7,0,512,Intel
HP,Notebook,4,No OS,0.62057648772511,299.0,0,0,4.609706579589369,Other Intel Processor,0,128,Intel
Asus,Gaming,16,Windows 10,0.7419373447293773,1899.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
Dell,Notebook,8,Linux,1.0402767116551463,865.0,0,0,4.846826706454493,Intel Core i7,1000,0,AMD
Lenovo,Ultrabook,8,Windows 10,0.6729444732424258,1903.0,0,1,5.058475878342969,Intel Core i7,0,256,Nvidia
Asus,Notebook,8,Windows 10,0.8329091229351039,787.0,0,1,4.950262293702735,Intel Core i7,0,256,Nvidia
Dell,Notebook,8,Windows 10,0.6418538861723947,945.0,0,0,4.950262293702735,Intel Core i5,0,128,Intel
Asus,Notebook,4,Windows 10,0.6931471805599453,449.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
HP,2 in 1 Convertible,8,Windows 10,0.2468600779315258,2559.0,1,0,5.109769172730519,Intel Core i7,0,256,Intel
Dell,Notebook,8,Windows 10,0.4824261492442928,649.0,1,0,5.109769172730519,Intel Core i5,1000,0,Intel
Lenovo,Notebook,4,No OS,0.7884573603642703,469.0,0,0,4.950262293702735,Intel Core i3,1000,0,Intel
Lenovo,Notebook,8,Windows 10,0.8329091229351039,850.66,0,1,4.950262293702735,Intel Core i5,1000,0,Intel
HP,Notebook,8,Windows 10,0.6097655716208943,1349.0,0,0,4.950262293702735,Intel Core i5,0,256,AMD
Toshiba,Notebook,4,Windows 10,0.04879016416943205,1285.0,0,0,5.109769172730519,Intel Core i5,0,128,Intel
Lenovo,Gaming,8,No OS,0.9162907318741551,1017.0,0,1,4.950262293702735,Intel Core i5,1000,0,Nvidia
Dell,Ultrabook,16,Windows 10,0.25464221837358075,2240.0,1,0,5.620594796496509,Intel Core i7,0,512,Intel
HP,Notebook,4,Windows 10,0.7275486072772777,910.0,0,0,4.950262293702735,Intel Core i5,500,0,Intel
Toshiba,Ultrabook,8,Windows 10,0.1823215567939546,1095.0,0,0,4.769213458617152,Intel Core i5,0,256,Intel
Lenovo,2 in 1 Convertible,8,Windows 10,0.3148107398400336,1950.0,1,1,5.109769172730519,Intel Core i7,0,256,Intel
Acer,Notebook,8,Windows 10,0.44468582126144574,902.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
Dell,Workstation,8,Windows 10,0.8020015854720274,1778.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Lenovo,Notebook,4,Windows 10,0.8671004876833833,1055.0,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Lenovo,Notebook,4,No OS,0.7884573603642703,479.0,0,0,4.950262293702735,Intel Core i3,1000,0,AMD
Toshiba,Notebook,8,Windows 10,0.6931471805599453,1388.0,0,1,4.950262293702735,Intel Core i7,0,256,Intel
Lenovo,Notebook,4,Windows 10,0.36464311358790924,735.0,0,1,5.109769172730519,Intel Core i3,0,180,Intel
Samsung,Ultrabook,16,Windows 10,0.20701416938432612,1849.0,0,0,4.989483006856017,Intel Core i7,0,256,Nvidia
Dell,Ultrabook,8,Windows 10,0.47000362924573563,1690.0,0,0,5.171804563649971,Intel Core i7,0,256,Intel
Asus,Notebook,4,Linux,0.6931471805599453,398.99,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Dell,Notebook,4,Windows 10,0.7793248768009977,912.5,0,0,4.950262293702735,Intel Core i5,1000,128,Nvidia
HP,Notebook,4,Windows 10,0.712949807856125,839.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows 10,0.2468600779315258,1700.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
HP,2 in 1 Convertible,4,Windows 10,0.8329091229351039,684.8,1,0,4.609706579589369,Intel Core i5,500,0,Intel
Asus,Notebook,4,Windows 10,0.5007752879124892,348.0,0,0,4.710802696460738,Other Intel Processor,0,0,Intel
Lenovo,Notebook,8,Windows 10,0.7884573603642703,669.0,0,1,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows 10,0.7884573603642703,369.0,0,0,4.609706579589369,Other Intel Processor,500,0,Intel
HP,2 in 1 Convertible,4,Windows 10,0.2468600779315258,1799.0,1,0,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Notebook,4,Linux,0.7793248768009977,455.7,0,0,4.609706579589369,Intel Core i3,1000,0,AMD
Asus,Gaming,12,Windows 10,0.7884573603642703,1369.9,0,0,4.846826706454493,Intel Core i5,1000,128,Nvidia
Acer,Netbook,4,Chrome OS,0.22314355131420976,297.0,0,1,4.905972395732541,Other Intel Processor,0,0,Intel
Lenovo,Notebook,4,Windows 10,1.0296194171811581,379.0,0,0,4.664505149660539,AMD Processor,500,0,AMD
HP,Notebook,4,Windows 10,0.6678293725756554,1265.0,0,0,5.058475878342969,Intel Core i5,0,128,Intel
HP,2 in 1 Convertible,16,Windows 10,0.35065687161316933,1399.0,1,0,5.620594796496509,Intel Core i7,0,256,Intel
Samsung,Ultrabook,8,Windows 10,0.1570037488096647,1699.0,0,0,4.989483006856017,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows 10,0.27763173659827955,1799.0,0,1,5.058475878342969,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows 10,0.8878912573524571,2649.0,0,1,5.539973887014439,Intel Core i7,2000,512,Nvidia
Toshiba,Notebook,8,Windows 10,0.04879016416943205,1475.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
Dell,Gaming,8,Linux,0.9631743177730056,929.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
HP,Notebook,8,Windows 10,0.712949807856125,900.0,0,0,4.950262293702735,Intel Core i7,1000,0,Nvidia
Dell,Notebook,4,Windows 10,0.7793248768009977,614.0,0,0,4.609706579589369,Intel Core i3,1000,0,AMD
Dell,Notebook,8,Windows 10,0.6418538861723947,935.0,0,0,4.950262293702735,Intel Core i5,500,0,Intel
Dell,2 in 1 Convertible,8,Windows 10,0.2151113796169455,2013.1,1,0,5.620594796496509,Intel Core i7,0,512,Intel
Asus,Gaming,32,Windows 10,1.275362800412609,1279.0,0,1,4.846826706454493,Intel Core i7,0,512,Nvidia
Dell,2 in 1 Convertible,16,Windows 10,0.19885085874516517,1649.0,1,0,5.109769172730519,Intel Core i7,0,256,Intel
Lenovo,Ultrabook,8,Windows 10,0.12221763272424911,2049.0,0,1,5.058475878342969,Intel Core i7,0,0,Intel
Lenovo,Notebook,8,Windows 10,0.6678293725756554,1962.99,0,1,4.950262293702735,Intel Core i5,0,512,Intel
HP,Netbook,8,Windows 10,0.23111172096338664,1483.0,0,0,5.171804563649971,Intel Core i7,0,512,Intel
Acer,Notebook,4,Chrome OS,0.7884573603642703,359.0,0,1,4.950262293702735,Other Intel Processor,0,0,Intel
Lenovo,Notebook,8,Windows 10,0.9555114450274363,789.0,0,1,4.950262293702735,Intel Core i5,1000,128,Nvidia
Dell,Notebook,8,Windows 10,0.47000362924573563,1205.0,0,0,5.058475878342969,Intel Core i5,0,256,Intel
HP,Ultrabook,8,Windows 10,0.08617769624105241,3100.0,1,0,5.864951744209916,Other Intel Processor,0,240,Intel
Lenovo,Notebook,6,Windows 10,0.7884573603642703,789.0,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
HP,Notebook,8,Windows 10,0.712949807856125,1018.99,0,0,4.950262293702735,Intel Core i7,0,256,Nvidia
Acer,Notebook,4,Windows 10,0.8754687373538999,499.0,0,0,4.950262293702735,Intel Core i3,1000,0,Intel
Lenovo,Notebook,4,Windows 10,0.36464311358790924,881.0,0,0,5.109769172730519,Intel Core i5,0,128,Intel
HP,Notebook,8,Windows 10,0.3987761199573678,960.0,0,0,5.109769172730519,Intel Core i5,0,256,Intel
MSI,Gaming,16,Windows 10,0.9932517730102834,1599.0,0,0,4.846826706454493,Intel Core i7,1000,256,Nvidia
Dell,Gaming,16,Windows 10,0.9555114450274363,1349.0,0,0,4.950262293702735,Intel Core i7,1000,128,Nvidia
MSI,Gaming,8,Windows 10,0.7884573603642703,1119.91,0,0,4.950262293702735,Intel Core i5,1000,128,Nvidia
Dell,Notebook,4,Windows 10,0.7793248768009977,684.99,0,0,4.609706579589369,Intel Core i5,1000,0,AMD
HP,Ultrabook,8,Windows 10,0.6097655716208943,1296.99,0,0,4.950262293702735,Intel Core i7,0,256,AMD
HP,Ultrabook,8,Windows 10,0.3293037471426003,1149.0,1,0,5.620594796496509,Intel Core i7,0,256,Intel
Toshiba,Notebook,16,Windows 10,0.8754687373538999,1975.0,0,1,4.950262293702735,Intel Core i7,0,256,Nvidia
Lenovo,2 in 1 Convertible,8,Windows 10,0.3148107398400336,1825.0,1,1,5.109769172730519,Intel Core i5,0,512,Intel
Dell,Notebook,4,Windows 10,0.6678293725756554,729.9,0,0,4.609706579589369,Intel Core i5,500,0,Intel
Lenovo,Ultrabook,8,Windows 10,0.3074846997479607,1650.0,0,1,5.171804563649971,Intel Core i7,0,256,Intel
HP,Notebook,8,Windows 10,0.8372475245337022,1165.0,0,0,4.950262293702735,Intel Core i5,0,256,Intel
Dell,Notebook,4,Windows 10,0.7793248768009977,708.06,0,0,4.609706579589369,Intel Core i5,1000,0,Intel
HP,Notebook,4,Windows 10,0.6678293725756554,1149.0,0,0,4.717920164229602,Intel Core i5,500,0,Intel
Lenovo,Notebook,4,Windows 10,0.7884573603642703,309.0,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
HP,Ultrabook,4,Windows 10,0.23111172096338664,1579.0,0,0,5.171804563649971,Intel Core i5,500,0,Intel
HP,Notebook,4,No OS,0.62057648772511,288.9,0,0,4.609706579589369,Other Intel Processor,1000,0,Intel
Lenovo,2 in 1 Convertible,16,Windows 10,0.26236426446749106,1799.0,1,1,5.620594796496509,Intel Core i7,0,1000,Intel
